s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 4.2500206E+001, 6.3365288E+001,-1.9390709E+001,-3.7808390E+001,-3.6016372E+000, 4.1113726E-001, 0.0000000E+000, 0.0000000E+000, 3.0842108E+000, 2.9756880E+000, 0.0000000E+000, 3.1679436E-004, 6.7021514E-004, 0.0000000E+000, 6.6939926E-004, 0.0000000E+000
 4.3000061E+001, 6.3442222E+001,-1.9463385E+001,-4.2676045E+001,-3.9476221E+000, 4.0413607E-001, 0.0000000E+000, 0.0000000E+000,-2.0861478E+000,-2.2406948E+000, 0.0000000E+000, 3.2531801E-004, 6.7021514E-004, 0.0000000E+000, 6.8598552E-004, 0.0000000E+000
 4.3500301E+001, 6.5399917E+001,-1.9901845E+001,-4.3930443E+001,-4.1656130E+000, 4.1005595E-001, 0.0000000E+000, 0.0000000E+000,-2.0131498E+000,-2.1879286E+000, 0.0000000E+000, 3.3390723E-004, 6.7021514E-004, 0.0000000E+000, 7.0418519E-004, 0.0000000E+000
 4.4000443E+001, 6.5575544E+001,-1.9839976E+001,-4.4587890E+001,-3.6470833E+000, 4.0931109E-001, 0.0000000E+000, 0.0000000E+000,-1.9855716E+000,-2.0900942E+000, 0.0000000E+000, 3.4320905E-004, 6.7021514E-004, 0.0000000E+000, 7.2193430E-004, 0.0000000E+000
 4.4500282E+001, 6.4158181E+001,-2.0210177E+001,-3.5119735E+001,-3.8421796E+000, 4.1001941E-001, 0.0000000E+000, 0.0000000E+000, 5.5148388E+000, 5.3961083E+000, 0.0000000E+000, 3.4830384E-004, 6.7021514E-004, 0.0000000E+000, 7.3159866E-004, 0.0000000E+000
 4.5000092E+001, 6.6794728E+001,-1.9921177E+001,-4.4374001E+001,-3.8898653E+000, 4.0940198E-001, 0.0000000E+000, 0.0000000E+000,-7.1097653E-001,-9.8091351E-001, 0.0000000E+000, 3.5727544E-004, 6.7021514E-004, 0.0000000E+000, 7.4565914E-004, 0.0000000E+000
 4.5500462E+001, 6.8587103E+001,-2.0821901E+001,-4.8737303E+001,-3.8265782E+000, 4.1325858E-001, 0.0000000E+000, 0.0000000E+000,-4.2883524E+000,-4.3854209E+000, 0.0000000E+000, 3.6441985E-004, 6.7021514E-004, 0.0000000E+000, 7.5872120E-004, 0.0000000E+000
 4.6000542E+001, 6.9901089E+001,-2.0909711E+001,-3.4656350E+001,-4.4048273E+000, 4.2121443E-001, 0.0000000E+000, 0.0000000E+000, 1.0590254E+001, 1.0351416E+001, 0.0000000E+000, 3.7285150E-004, 6.7021514E-004, 0.0000000E+000, 7.7228470E-004, 0.0000000E+000
 4.6500496E+001, 6.7458428E+001,-2.0763071E+001,-4.5587936E+001,-4.2906744E+000, 4.0744826E-001, 0.0000000E+000, 0.0000000E+000,-2.6263339E+000,-2.7758043E+000, 0.0000000E+000, 3.7770438E-004, 6.7021514E-004, 0.0000000E+000, 7.8193482E-004, 0.0000000E+000
 4.7000111E+001, 6.9257611E+001,-2.1062676E+001,-4.5529051E+001,-3.8603035E+000, 4.2041792E-001, 0.0000000E+000, 0.0000000E+000,-6.2015904E-001,-7.7400203E-001, 0.0000000E+000, 3.8395256E-004, 6.7021514E-004, 0.0000000E+000, 7.9625156E-004, 0.0000000E+000
 4.7500080E+001, 6.9661999E+001,-2.0559428E+001,-5.3789472E+001,-3.8953707E+000, 4.3469476E-001, 0.0000000E+000, 0.0000000E+000,-7.9948624E+000,-8.1475766E+000, 0.0000000E+000, 3.9361516E-004, 6.7021514E-004, 0.0000000E+000, 8.1367346E-004, 0.0000000E+000
 4.8000267E+001, 7.3093494E+001,-2.1298674E+001,-4.3530739E+001,-4.2158906E+000, 4.3265571E-001, 0.0000000E+000, 0.0000000E+000, 4.6754859E+000, 4.4808458E+000, 0.0000000E+000, 3.9969569E-004, 6.7021514E-004, 0.0000000E+000, 8.2569628E-004, 0.0000000E+000
 4.8500496E+001, 7.0965334E+001,-2.0875646E+001,-4.5376960E+001,-3.8027973E+000, 4.2161329E-001, 0.0000000E+000, 0.0000000E+000, 1.5173117E+000, 1.3315447E+000, 0.0000000E+000, 4.0287123E-004, 6.7021514E-004, 0.0000000E+000, 8.3254430E-004, 0.0000000E+000
 4.9000626E+001, 6.8080802E+001,-2.0656667E+001,-4.4694242E+001,-3.8090608E+000, 4.3900270E-001, 0.0000000E+000, 0.0000000E+000,-4.9891553E-001,-6.4016521E-001, 0.0000000E+000, 4.0638051E-004, 6.7021514E-004, 0.0000000E+000, 8.3806598E-004, 0.0000000E+000
 4.9500084E+001, 7.3522091E+001,-2.1897549E+001,-4.3356776E+001,-4.2834034E+000, 4.2987218E-001, 0.0000000E+000, 0.0000000E+000, 4.5658354E+000, 4.4142355E+000, 0.0000000E+000, 4.1599609E-004, 6.7021514E-004, 0.0000000E+000, 8.5166946E-004, 0.0000000E+000
 5.0000561E+001, 7.3006396E+001,-2.1916688E+001,-5.1173147E+001,-4.0434448E+000, 4.3880406E-001, 0.0000000E+000, 0.0000000E+000,-3.5660223E+000,-3.6880806E+000, 0.0000000E+000, 4.2099178E-004, 6.7021514E-004, 0.0000000E+000, 8.6074311E-004, 0.0000000E+000
 5.0500134E+001, 7.4591276E+001,-2.3359731E+001,-4.1271974E+001,-4.0323892E+000, 4.5527139E-001, 0.0000000E+000, 0.0000000E+000, 6.5099871E+000, 6.3824536E+000, 0.0000000E+000, 4.2570621E-004, 6.7021514E-004, 0.0000000E+000, 8.6838422E-004, 0.0000000E+000
 5.1000511E+001, 6.7347257E+001,-2.1007812E+001,-4.7860930E+001,-3.7497142E+000, 4.4905096E-001, 0.0000000E+000, 0.0000000E+000,-4.5788422E+000,-4.8221486E+000, 0.0000000E+000, 4.3150679E-004, 6.7021514E-004, 0.0000000E+000, 8.7658442E-004, 0.0000000E+000
 5.1500061E+001, 7.6625423E+001,-2.3160959E+001,-4.4401067E+001,-4.4981361E+000, 4.7379319E-001, 0.0000000E+000, 0.0000000E+000, 5.1662702E+000, 5.0390540E+000, 0.0000000E+000, 4.4061861E-004, 6.7021514E-004, 0.0000000E+000, 8.8908074E-004, 0.0000000E+000
 5.2000477E+001, 7.7820850E+001,-2.3859369E+001,-4.6752101E+001,-4.0467321E+000, 4.5439670E-001, 0.0000000E+000, 0.0000000E+000, 3.8036238E+000, 3.6170449E+000, 0.0000000E+000, 4.5190492E-004, 6.7021514E-004, 0.0000000E+000, 9.0483176E-004, 0.0000000E+000
 5.2500401E+001, 7.3360819E+001,-2.2147451E+001,-5.6893370E+001,-4.0280412E+000, 4.5626941E-001, 0.0000000E+000, 0.0000000E+000,-9.0874702E+000,-9.2517735E+000, 0.0000000E+000, 4.6009831E-004, 6.7021514E-004, 0.0000000E+000, 9.1775275E-004, 0.0000000E+000
 5.3000282E+001, 8.0726696E+001,-2.3391751E+001,-4.9234930E+001,-4.3790847E+000, 4.6714240E-001, 0.0000000E+000, 0.0000000E+000, 4.4368896E+000, 4.1880734E+000, 0.0000000E+000, 4.6951639E-004, 6.7021514E-004, 0.0000000E+000, 9.3521138E-004, 0.0000000E+000
 5.3500401E+001, 7.5015675E+001,-2.1633725E+001,-5.0726095E+001,-3.9424284E+000, 4.6604607E-001, 0.0000000E+000, 0.0000000E+000,-6.2806309E-001,-8.2052687E-001, 0.0000000E+000, 4.8278158E-004, 6.7021514E-004, 0.0000000E+000, 9.5712347E-004, 0.0000000E+000
 5.4000195E+001, 7.5677245E+001,-2.2614991E+001,-4.8285420E+001,-4.1860287E+000, 4.6906968E-001, 0.0000000E+000, 0.0000000E+000, 1.1856177E+000, 1.0598754E+000, 0.0000000E+000, 4.8467408E-004, 6.7021514E-004, 0.0000000E+000, 9.6164709E-004, 0.0000000E+000
 5.4500355E+001, 8.0734253E+001,-2.4015071E+001,-5.7616761E+001,-4.1404476E+000, 4.7495108E-001, 0.0000000E+000, 0.0000000E+000,-4.3805376E+000,-4.5630746E+000, 0.0000000E+000, 4.9706205E-004, 6.7021514E-004, 0.0000000E+000, 9.8031001E-004, 0.0000000E+000
 5.5000301E+001, 7.8602122E+001,-2.2812109E+001,-4.5371331E+001,-4.5312112E+000, 4.8278520E-001, 0.0000000E+000, 0.0000000E+000, 6.5868248E+000, 6.3702558E+000, 0.0000000E+000, 5.0219474E-004, 6.7021514E-004, 0.0000000E+000, 9.9126604E-004, 0.0000000E+000
 5.5500366E+001, 8.1978523E+001,-2.3832216E+001,-5.6224983E+001,-4.7591613E+000, 4.7174581E-001, 0.0000000E+000, 0.0000000E+000,-2.1657791E+000,-2.3660917E+000, 0.0000000E+000, 5.1461961E-004, 6.7021514E-004, 0.0000000E+000, 1.0155544E-003, 0.0000000E+000
 5.6000023E+001, 7.7170584E+001,-2.2603362E+001,-5.7745490E+001,-4.2027480E+000, 4.8538010E-001, 0.0000000E+000, 0.0000000E+000,-6.6929455E+000,-6.8956370E+000, 0.0000000E+000, 5.2507763E-004, 6.7021514E-004, 0.0000000E+000, 1.0354331E-003, 0.0000000E+000
 5.6500114E+001, 8.3941064E+001,-2.4375578E+001,-5.2226884E+001,-4.5465189E+000, 4.8790780E-001, 0.0000000E+000, 0.0000000E+000, 3.3974619E+000, 3.2799911E+000, 0.0000000E+000, 5.3405422E-004, 6.7021514E-004, 0.0000000E+000, 1.0511492E-003, 0.0000000E+000
 5.7000412E+001, 8.5282323E+001,-2.4666836E+001,-4.8159428E+001,-4.3146809E+000, 4.9143486E-001, 0.0000000E+000, 0.0000000E+000, 8.8526783E+000, 8.6328138E+000, 0.0000000E+000, 5.4203259E-004, 6.7021514E-004, 0.0000000E+000, 1.0646908E-003, 0.0000000E+000
 5.7500198E+001, 8.4289107E+001,-2.3719203E+001,-5.5521130E+001,-4.0915516E+000, 4.9363249E-001, 0.0000000E+000, 0.0000000E+000, 1.6774139E+000, 1.4508550E+000, 0.0000000E+000, 5.5526960E-004, 6.7021514E-004, 0.0000000E+000, 1.0873547E-003, 0.0000000E+000
 5.8000370E+001, 8.3777410E+001,-2.4005937E+001,-5.4720192E+001,-4.4947403E+000, 5.1861916E-001, 0.0000000E+000, 0.0000000E+000, 1.2485551E+000, 1.0751593E+000, 0.0000000E+000, 5.6381120E-004, 6.7021514E-004, 0.0000000E+000, 1.1051689E-003, 0.0000000E+000
 5.8500000E+001, 8.4934655E+001,-2.4428510E+001,-6.2623492E+001,-4.1120827E+000, 5.0782552E-001, 0.0000000E+000, 0.0000000E+000,-5.6011259E+000,-5.7216040E+000, 0.0000000E+000, 5.6855574E-004, 6.7021514E-004, 0.0000000E+000, 1.1160830E-003, 0.0000000E+000
 5.9000275E+001, 8.6619392E+001,-2.4559505E+001,-5.6343436E+001,-4.4441722E+000, 5.2922032E-001, 0.0000000E+000, 0.0000000E+000, 1.9748863E+000, 1.8014989E+000, 0.0000000E+000, 5.7677412E-004, 6.7021514E-004, 0.0000000E+000, 1.1324369E-003, 0.0000000E+000
 5.9500286E+001, 8.4183915E+001,-2.4484861E+001,-5.8138538E+001,-4.4115617E+000, 5.0943026E-001, 0.0000000E+000, 0.0000000E+000,-2.1979459E+000,-2.3416155E+000, 0.0000000E+000, 5.8354460E-004, 6.7021514E-004, 0.0000000E+000, 1.1435123E-003, 0.0000000E+000
 6.0000019E+001, 8.5442923E+001,-2.4551818E+001,-5.7297191E+001,-4.6038600E+000, 5.3153251E-001, 0.0000000E+000, 0.0000000E+000,-2.5256042E-001,-4.7841257E-001, 0.0000000E+000, 5.9141774E-004, 6.7021514E-004, 0.0000000E+000, 1.1603194E-003, 0.0000000E+000
 6.0500214E+001, 9.2955228E+001,-2.7145504E+001,-6.2346778E+001,-4.6149277E+000, 5.4534273E-001, 0.0000000E+000, 0.0000000E+000,-5.0363057E-001,-6.0663887E-001, 0.0000000E+000, 6.0333072E-004, 6.7021514E-004, 0.0000000E+000, 1.1782166E-003, 0.0000000E+000
 6.1000347E+001, 9.1010946E+001,-2.6374189E+001,-5.3590923E+001,-4.2297690E+000, 5.4805887E-001, 0.0000000E+000, 0.0000000E+000, 7.5065132E+000, 7.3641246E+000, 0.0000000E+000, 6.1533900E-004, 6.7021514E-004, 0.0000000E+000, 1.1950645E-003, 0.0000000E+000
 6.1500580E+001, 8.7127705E+001,-2.6006587E+001,-5.6518423E+001,-4.2019145E+000, 5.5064049E-001, 0.0000000E+000, 0.0000000E+000, 1.0339553E+000, 9.5142133E-001, 0.0000000E+000, 6.2408854E-004, 6.7021514E-004, 0.0000000E+000, 1.2079334E-003, 0.0000000E+000
 6.2000462E+001, 8.6630948E+001,-2.5114224E+001,-6.0035544E+001,-4.6346177E+000, 5.4515545E-001, 0.0000000E+000, 0.0000000E+000,-2.4116055E+000,-2.6082821E+000, 0.0000000E+000, 6.3785376E-004, 6.7021514E-004, 0.0000000E+000, 1.2309099E-003, 0.0000000E+000
 6.2500031E+001, 9.6498263E+001,-2.7103761E+001,-6.8873091E+001,-4.8521240E+000, 5.7080461E-001, 0.0000000E+000, 0.0000000E+000,-3.5088655E+000,-3.7599076E+000, 0.0000000E+000, 6.4704275E-004, 6.7021514E-004, 0.0000000E+000, 1.2461341E-003, 0.0000000E+000
 6.3000443E+001, 9.4178805E+001,-2.6947905E+001,-5.8126680E+001,-4.5055749E+000, 5.5680515E-001, 0.0000000E+000, 0.0000000E+000, 5.3684904E+000, 5.1554500E+000, 0.0000000E+000, 6.5594778E-004, 6.7021514E-004, 0.0000000E+000, 1.2610053E-003, 0.0000000E+000
 6.3500271E+001, 9.1060494E+001,-2.5530657E+001,-5.8651719E+001,-4.3971959E+000, 5.5336825E-001, 0.0000000E+000, 0.0000000E+000, 3.1800400E+000, 3.0342908E+000, 0.0000000E+000, 6.6172520E-004, 6.7021514E-004, 0.0000000E+000, 1.2695004E-003, 0.0000000E+000
 6.4000175E+001, 9.1981655E+001,-2.6132225E+001,-6.0027797E+001,-4.6083855E+000, 5.7580586E-001, 0.0000000E+000, 0.0000000E+000, 1.9358916E+000, 1.7890536E+000, 0.0000000E+000, 6.6577227E-004, 6.7021514E-004, 0.0000000E+000, 1.2789050E-003, 0.0000000E+000
 6.4500351E+001, 9.3940135E+001,-2.6969777E+001,-6.3957307E+001,-4.7455779E+000, 5.8699636E-001, 0.0000000E+000, 0.0000000E+000,-9.5245483E-001,-1.1455310E+000, 0.0000000E+000, 6.7928759E-004, 6.7021514E-004, 0.0000000E+000, 1.2997015E-003, 0.0000000E+000
 6.5000397E+001, 9.8224345E+001,-2.7742996E+001,-6.0003789E+001,-5.2091471E+000, 5.8915372E-001, 0.0000000E+000, 0.0000000E+000, 6.0579217E+000, 5.8575666E+000, 0.0000000E+000, 6.8500449E-004, 6.7021514E-004, 0.0000000E+000, 1.3154257E-003, 0.0000000E+000
 6.5500076E+001, 9.5654468E+001,-2.7447496E+001,-6.5279259E+001,-5.0443774E+000, 5.9399092E-001, 0.0000000E+000, 0.0000000E+000,-1.3538904E+000,-1.5226730E+000, 0.0000000E+000, 7.0201366E-004, 6.7021514E-004, 0.0000000E+000, 1.3374909E-003, 0.0000000E+000
 6.6000130E+001, 9.6730486E+001,-2.6871127E+001,-6.9277036E+001,-4.7986772E+000, 5.7689899E-001, 0.0000000E+000, 0.0000000E+000,-3.3578135E+000,-3.6394549E+000, 0.0000000E+000, 7.0792832E-004, 6.7021514E-004, 0.0000000E+000, 1.3509450E-003, 0.0000000E+000
 6.6500519E+001, 9.3303780E+001,-2.6695397E+001,-6.1985841E+001,-4.7845245E+000, 5.9621590E-001, 0.0000000E+000, 0.0000000E+000, 7.4068343E-001, 4.3423342E-001, 0.0000000E+000, 7.1507308E-004, 6.7021514E-004, 0.0000000E+000, 1.3651873E-003, 0.0000000E+000
 6.7000496E+001, 9.5714742E+001,-2.7681087E+001,-6.3151063E+001,-4.6642508E+000, 5.8847245E-001, 0.0000000E+000, 0.0000000E+000, 9.5333818E-001, 8.0681335E-001, 0.0000000E+000, 7.2004351E-004, 6.7021514E-004, 0.0000000E+000, 1.3736355E-003, 0.0000000E+000
 6.7500198E+001, 9.8622943E+001,-2.7340996E+001,-6.3186869E+001,-4.9195866E+000, 5.8013340E-001, 0.0000000E+000, 0.0000000E+000, 3.9668966E+000, 3.7556250E+000, 0.0000000E+000, 7.2687175E-004, 6.7021514E-004, 0.0000000E+000, 1.3857507E-003, 0.0000000E+000
 6.8000038E+001, 1.0140611E+002,-2.7817567E+001,-7.9858539E+001,-4.3127492E+000, 5.8477138E-001, 0.0000000E+000, 0.0000000E+000,-9.7318178E+000,-9.9979698E+000, 0.0000000E+000, 7.2638890E-004, 6.7021514E-004, 0.0000000E+000, 1.3895538E-003, 0.0000000E+000
 6.8500290E+001, 9.9547424E+001,-2.7903046E+001,-7.1912028E+001,-4.5886891E+000, 6.0095827E-001, 0.0000000E+000, 0.0000000E+000,-4.1175965E+000,-4.2553814E+000, 0.0000000E+000, 7.3374891E-004, 6.7021514E-004, 0.0000000E+000, 1.4024564E-003, 0.0000000E+000
 6.9000267E+001, 9.8574856E+001,-2.7674315E+001,-6.3163194E+001,-4.7779013E+000, 6.1606204E-001, 0.0000000E+000, 0.0000000E+000, 3.7958371E+000, 3.5755075E+000, 0.0000000E+000, 7.4296387E-004, 6.7021514E-004, 0.0000000E+000, 1.4182433E-003, 0.0000000E+000
 6.9500229E+001, 1.0760256E+002,-3.0263372E+001,-6.1602713E+001,-5.1267383E+000, 6.3636659E-001, 0.0000000E+000, 0.0000000E+000, 1.1567051E+001, 1.1246101E+001, 0.0000000E+000, 7.5668441E-004, 6.7021514E-004, 0.0000000E+000, 1.4429514E-003, 0.0000000E+000
 7.0000023E+001, 1.0069947E+002,-2.9095600E+001,-7.0209192E+001,-4.7969253E+000, 6.3480834E-001, 0.0000000E+000, 0.0000000E+000,-2.5955549E+000,-2.7674378E+000, 0.0000000E+000, 7.7460472E-004, 6.7021514E-004, 0.0000000E+000, 1.4702870E-003, 0.0000000E+000
 7.0500290E+001, 1.0066189E+002,-2.8091943E+001,-7.7824241E+001,-4.8460688E+000, 6.4716832E-001, 0.0000000E+000, 0.0000000E+000,-9.1425716E+000,-9.4531924E+000, 0.0000000E+000, 7.8576884E-004, 6.7021514E-004, 0.0000000E+000, 1.4891261E-003, 0.0000000E+000
 7.1000320E+001, 1.0819695E+002,-3.0501558E+001,-6.2567020E+001,-5.1424024E+000, 6.4016892E-001, 0.0000000E+000, 0.0000000E+000, 1.0812697E+001, 1.0626135E+001, 0.0000000E+000, 8.0035289E-004, 6.7021514E-004, 0.0000000E+000, 1.5141244E-003, 0.0000000E+000
 7.1500359E+001, 1.0316324E+002,-2.8689648E+001,-7.4741080E+001,-4.3091150E+000, 6.4837977E-001, 0.0000000E+000, 0.0000000E+000,-3.6171265E+000,-3.9282206E+000, 0.0000000E+000, 8.1608085E-004, 6.7021514E-004, 0.0000000E+000, 1.5341667E-003, 0.0000000E+000
 7.2000282E+001, 1.0290872E+002,-2.9652922E+001,-8.1593767E+001,-4.9086405E+000, 6.5601863E-001, 0.0000000E+000, 0.0000000E+000,-1.2388466E+001,-1.2590596E+001, 0.0000000E+000, 8.2577739E-004, 6.7021514E-004, 0.0000000E+000, 1.5491587E-003, 0.0000000E+000
 7.2500526E+001, 1.0814763E+002,-3.0105813E+001,-6.3255493E+001,-5.1707036E+000, 6.5805859E-001, 0.0000000E+000, 0.0000000E+000, 1.0453877E+001, 1.0273679E+001, 0.0000000E+000, 8.3836560E-004, 6.7021514E-004, 0.0000000E+000, 1.5669486E-003, 0.0000000E+000
 7.3000259E+001, 1.1115089E+002,-3.0640318E+001,-7.4427475E+001,-4.9376220E+000, 6.7134948E-001, 0.0000000E+000, 0.0000000E+000, 1.9939679E+000, 1.8168256E+000, 0.0000000E+000, 8.4875569E-004, 6.7021514E-004, 0.0000000E+000, 1.5856534E-003, 0.0000000E+000
 7.3500191E+001, 1.1258183E+002,-3.0736173E+001,-7.5469133E+001,-5.1843120E+000, 6.7997888E-001, 0.0000000E+000, 0.0000000E+000, 2.1321357E+000, 1.8721938E+000, 0.0000000E+000, 8.5555401E-004, 6.7021514E-004, 0.0000000E+000, 1.6026942E-003, 0.0000000E+000
 7.4000336E+001, 1.0216043E+002,-2.8563333E+001,-6.8855329E+001,-5.1076416E+000, 6.6994669E-001, 0.0000000E+000, 0.0000000E+000, 5.5382844E-001, 3.0407338E-001, 0.0000000E+000, 8.6523183E-004, 6.7021514E-004, 0.0000000E+000, 1.6207585E-003, 0.0000000E+000
 7.4500458E+001, 1.1506415E+002,-3.1663375E+001,-8.4992068E+001,-4.7485668E+000, 6.7816699E-001, 0.0000000E+000, 0.0000000E+000,-5.5502973E+000,-5.6616889E+000, 0.0000000E+000, 8.6965446E-004, 6.7021514E-004, 0.0000000E+000, 1.6338385E-003, 0.0000000E+000
 7.5000290E+001, 1.1100134E+002,-3.0986132E+001,-6.9098716E+001,-5.4288040E+000, 6.9113552E-001, 0.0000000E+000, 0.0000000E+000, 6.4104596E+000, 6.1788240E+000, 0.0000000E+000, 8.8728374E-004, 6.7021514E-004, 0.0000000E+000, 1.6637310E-003, 0.0000000E+000
 7.5500343E+001, 1.1567363E+002,-3.2456532E+001,-6.9690913E+001,-5.5041080E+000, 7.0025356E-001, 0.0000000E+000, 0.0000000E+000, 8.9467895E+000, 8.7223333E+000, 0.0000000E+000, 8.9614971E-004, 6.7021514E-004, 0.0000000E+000, 1.6797583E-003, 0.0000000E+000
 7.6000481E+001, 1.1189927E+002,-3.1924567E+001,-7.5195338E+001,-5.2020706E+000, 6.8635975E-001, 0.0000000E+000, 0.0000000E+000, 5.3567146E-001, 2.6365916E-001, 0.0000000E+000, 9.0515025E-004, 6.7021514E-004, 0.0000000E+000, 1.6977314E-003, 0.0000000E+000
 7.6500183E+001, 1.1452448E+002,-3.2832520E+001,-8.3499372E+001,-4.9346581E+000, 6.7973754E-001, 0.0000000E+000, 0.0000000E+000,-5.7628265E+000,-6.0623309E+000, 0.0000000E+000, 9.1822999E-004, 6.7021514E-004, 0.0000000E+000, 1.7184914E-003, 0.0000000E+000
 7.7000496E+001, 1.2026913E+002,-3.1979517E+001,-8.6322308E+001,-5.2884677E+000, 7.1522197E-001, 0.0000000E+000, 0.0000000E+000,-2.4023825E+000,-2.6059451E+000, 0.0000000E+000, 9.3049321E-004, 6.7021514E-004, 0.0000000E+000, 1.7442478E-003, 0.0000000E+000
 7.7500420E+001, 1.1575525E+002,-3.1685772E+001,-8.2176192E+001,-5.2243185E+000, 7.2969841E-001, 0.0000000E+000, 0.0000000E+000,-2.2827801E+000,-2.6013386E+000, 0.0000000E+000, 9.4921702E-004, 6.7021514E-004, 0.0000000E+000, 1.7752694E-003, 0.0000000E+000
 7.8000366E+001, 1.1813613E+002,-3.2537478E+001,-7.5271913E+001,-5.1718486E+000, 7.3660558E-001, 0.0000000E+000, 0.0000000E+000, 6.1827755E+000, 5.8914983E+000, 0.0000000E+000, 9.6833667E-004, 6.7021514E-004, 0.0000000E+000, 1.8071573E-003, 0.0000000E+000
 7.8500381E+001, 1.1629967E+002,-3.1979099E+001,-8.5623331E+001,-5.0569499E+000, 7.5296667E-001, 0.0000000E+000, 0.0000000E+000,-5.4341711E+000,-5.6067435E+000, 0.0000000E+000, 9.8542557E-004, 6.7021514E-004, 0.0000000E+000, 1.8352258E-003, 0.0000000E+000
